Nb de periode :    21
 3.0000
 -0.277556E-14  0.737578E-09 -0.598023E-16  0.763027E-10 -0.409001E-15  0.998664E-13
 3.9000
  0.398104E+01 -0.250741E-07 -0.373962E-06 -0.302232E-09 -0.411748E+00  0.296059E-14
  0.229249E-07  0.398104E+01 -0.671627E-08  0.411747E+00  0.148131E-08  0.733070E-09
 -0.425543E-06 -0.118296E-06  0.430011E+01 -0.143803E-07 -0.472825E-07  0.000000E+00
  0.181339E-08  0.413088E+00 -0.775403E-09  0.500920E-01 -0.800035E-10  0.764442E-10
 -0.413089E+00  0.294023E-08 -0.896435E-07 -0.347328E-10  0.500921E-01 -0.142336E-15
 -0.395695E-14  0.742357E-09  0.700561E-16  0.768073E-10 -0.277567E-14  0.997893E-13
 4.0000
  0.400444E+01  0.302680E-08  0.279397E-08  0.964064E-09 -0.414101E+00 -0.444089E-15
  0.121654E-07  0.400444E+01  0.704895E-07  0.414100E+00  0.258296E-09  0.737367E-09
 -0.223052E-06  0.661152E-06  0.426669E+01 -0.836008E-08  0.279397E-07 -0.388578E-14
 -0.327418E-09  0.415368E+00 -0.951104E-09  0.503300E-01  0.173600E-09  0.768930E-10
 -0.415369E+00 -0.443833E-09  0.207547E-07  0.110589E-09  0.503301E-01  0.277556E-16
 -0.806299E-14  0.746718E-09  0.594143E-16  0.772535E-10 -0.104842E-15  0.997658E-13
 4.1000
  0.403593E+01  0.704171E-08 -0.189899E-06 -0.115705E-08 -0.417219E+00  0.121312E-13
 -0.118119E-07  0.403592E+01 -0.996629E-07  0.417219E+00  0.114641E-08  0.742944E-09
 -0.212614E-06  0.717658E-06  0.423739E+01 -0.210825E-07  0.386158E-08 -0.108314E-15
  0.212955E-08  0.418416E+00  0.235260E-08  0.506490E-01  0.440329E-10  0.774133E-10
 -0.418417E+00  0.478439E-08  0.730435E-08 -0.996701E-10  0.506490E-01 -0.352022E-15
  0.161118E-14  0.752334E-09 -0.211552E-15  0.778047E-10  0.253545E-14  0.997548E-13
 4.2000
  0.406948E+01 -0.149122E-07 -0.329954E-06  0.245650E-08 -0.420435E+00  0.845884E-14
 -0.188482E-07  0.406948E+01 -0.733139E-07  0.420435E+00  0.105675E-08  0.748862E-09
  0.740623E-07 -0.108183E-06  0.420296E+01  0.201371E-07 -0.421313E-08 -0.126883E-14
  0.305590E-08  0.421623E+00 -0.814431E-09  0.509581E-01 -0.140674E-09  0.779413E-10
 -0.421624E+00  0.160071E-08  0.590149E-07 -0.173995E-09  0.509581E-01 -0.343640E-15
 -0.163890E-14  0.758405E-09  0.326293E-16  0.783627E-10 -0.711546E-15  0.997773E-13
 4.3000
  0.410627E+01 -0.115874E-07  0.168938E-05  0.104909E-09 -0.423865E+00 -0.103277E-13
  0.135367E-07  0.410627E+01  0.757782E-07  0.423864E+00  0.314727E-09  0.755531E-09
  0.168504E-06  0.173811E-07  0.416048E+01 -0.443326E-08  0.216587E-09  0.206553E-15
 -0.171916E-08  0.425175E+00  0.475052E-08  0.512658E-01  0.170821E-09  0.785827E-10
 -0.425176E+00 -0.615918E-09 -0.119969E-06 -0.516879E-10  0.512658E-01 -0.645478E-15
 -0.121350E-14  0.765263E-09 -0.171859E-15  0.789945E-10  0.274984E-14  0.998055E-13
 4.4000
  0.414519E+01  0.121707E-08  0.194138E-05  0.114762E-08 -0.427644E+00  0.201859E-14
  0.213781E-07  0.414518E+01  0.419095E-07  0.427643E+00  0.106494E-08  0.762464E-09
 -0.321730E-06 -0.726008E-07  0.411989E+01 -0.203264E-07  0.543977E-07 -0.908364E-15
 -0.546358E-08  0.429031E+00 -0.530669E-08  0.516314E-01  0.445962E-10  0.792860E-10
 -0.429032E+00 -0.787126E-09 -0.182977E-06 -0.190115E-09  0.516314E-01 -0.353253E-15
  0.137516E-14  0.772429E-09 -0.760913E-16  0.797021E-10  0.156514E-14  0.997533E-13
 4.5000
  0.418485E+01  0.180573E-07  0.359697E-05  0.840777E-10 -0.431577E+00 -0.651331E-14
 -0.517401E-09  0.418485E+01 -0.595012E-08  0.431577E+00  0.168155E-09  0.769494E-09
 -0.384947E-06 -0.299782E-06  0.408199E+01  0.231537E-08  0.227657E-07  0.167767E-14
 -0.248353E-08  0.433015E+00 -0.735478E-09  0.520265E-01  0.322542E-09  0.800181E-10
 -0.433016E+00  0.161041E-08 -0.394777E-06  0.337473E-09  0.520265E-01  0.246716E-16
  0.379943E-14  0.779336E-09 -0.732439E-16  0.804021E-10  0.410407E-15  0.998023E-13
 4.6000
  0.422227E+01 -0.164500E-07  0.535389E-05  0.629529E-09 -0.435245E+00 -0.308932E-14
  0.167031E-07  0.422227E+01  0.367974E-07  0.435245E+00  0.545697E-08  0.776111E-09
 -0.514657E-06  0.642891E-06  0.404704E+01 -0.152479E-08  0.323938E-08  0.164120E-14
  0.110088E-08  0.436644E+00  0.862043E-09  0.523897E-01  0.176561E-09  0.806563E-10
 -0.436644E+00 -0.297365E-09 -0.640803E-06  0.127107E-09  0.523898E-01  0.289623E-15
 -0.736126E-15  0.786167E-09  0.117660E-15  0.810815E-10 -0.271946E-15  0.998276E-13
 4.7000
  0.425949E+01 -0.227877E-07  0.444578E-05 -0.287013E-08 -0.438900E+00  0.529128E-14
  0.354200E-07  0.425949E+01  0.849832E-07  0.438899E+00 -0.180506E-08  0.782589E-09
 -0.103833E-06 -0.406215E-08  0.401523E+01  0.721403E-08  0.317046E-07  0.944871E-16
  0.520154E-09  0.440207E+00 -0.869245E-09  0.527535E-01 -0.177932E-09  0.812938E-10
 -0.440207E+00 -0.198154E-09 -0.452837E-06  0.338642E-11  0.527536E-01 -0.108660E-14
  0.132518E-13  0.792851E-09  0.358017E-16  0.817390E-10  0.188928E-15  0.998950E-13
 4.8000
  0.429509E+01 -0.374469E-07  0.144510E-05 -0.385019E-08 -0.442478E+00 -0.185037E-14
  0.669388E-08  0.429508E+01  0.100651E-07  0.442478E+00 -0.154614E-08  0.788829E-09
 -0.192861E-06  0.836008E-07  0.398682E+01  0.642710E-09  0.504466E-07 -0.925186E-16
 -0.272848E-09  0.443654E+00  0.170606E-08  0.531277E-01 -0.362850E-10  0.818702E-10
 -0.443655E+00 -0.121266E-09 -0.105423E-06  0.980549E-10  0.531278E-01  0.300685E-15
 -0.473001E-14  0.799123E-09  0.227682E-16  0.823585E-10 -0.176002E-15  0.998769E-13
 4.9000
  0.432822E+01  0.152053E-07 -0.108870E-05 -0.131264E-08 -0.445554E+00  0.543783E-14
 -0.262291E-07  0.432821E+01 -0.116415E-08  0.445553E+00  0.338555E-09  0.794788E-09
 -0.576280E-06  0.114372E-06  0.394399E+01  0.323112E-08  0.484668E-07  0.271891E-15
