VARIABLES="Period (s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Diffraction force - beta =   0.000 deg",I=    21,F=POINT
 3.0000  0.327775E+03  0.376892E-03  0.115016E+05  0.823677E-03  0.495419E+03  0.153642E-11 -173.66   -0.14 -154.60 -195.07 -173.76   -2.65
 3.1000  0.309588E+03  0.367471E-03  0.112643E+05  0.256085E-03  0.528067E+03  0.235232E-12 -172.96 -181.10 -147.29  -65.29 -172.94   25.02
 3.2000  0.360725E+03  0.158633E-03  0.112796E+05  0.720603E-03  0.564609E+03  0.314570E-12 -171.42 -193.49 -144.30    7.29 -171.63   18.43
 3.3000  0.376833E+03  0.211927E-03  0.104258E+05  0.791765E-03  0.650077E+03  0.232607E-11 -170.15  -19.33 -146.66 -206.46 -169.84   35.05
 3.4000  0.355572E+03  0.681494E-04  0.104447E+05  0.315614E-03  0.570165E+03  0.841446E-12 -169.17 -240.50 -144.35 -138.80 -169.41 -175.16
 3.5000  0.363382E+03  0.119388E-03  0.102806E+05  0.802776E-03  0.626315E+03  0.354215E-11 -166.46 -109.56 -146.07   43.67 -166.28 -185.76
 3.6000  0.437636E+03  0.832469E-04  0.984776E+04  0.580093E-04  0.727224E+03  0.488831E-11 -164.26   10.75 -138.04   -2.89 -164.18 -175.67
 3.7000  0.479681E+03  0.918905E-04  0.924646E+04  0.571721E-03  0.744564E+03  0.350982E-12 -161.64 -170.59 -142.18 -218.70 -161.95 -248.63
 3.8000  0.461663E+03  0.204547E-03  0.913040E+04  0.226229E-03  0.720854E+03  0.153214E-11 -159.45 -212.66 -138.57  -93.35 -159.29 -130.49
 3.9000  0.432349E+03  0.114158E-03  0.926000E+04  0.730358E-03  0.730514E+03  0.179811E-11 -157.24   67.27 -134.86 -223.27 -156.85   73.00
 4.0000  0.472786E+03  0.280810E-03  0.926141E+04  0.976616E-04  0.766607E+03  0.554952E-12 -155.17   79.99 -127.44   12.76 -155.63   50.19
 4.1000  0.503836E+03  0.171366E-03  0.864777E+04  0.420132E-03  0.793667E+03  0.362311E-11 -153.31 -235.94 -125.01 -113.88 -153.87   23.95
 4.2000  0.548727E+03  0.474583E-04  0.882156E+04  0.495460E-03  0.869156E+03  0.238515E-11 -147.24 -128.13 -127.24   43.28 -147.36 -249.78
 4.3000  0.538920E+03  0.938297E-04  0.843701E+04  0.787095E-03  0.874673E+03  0.134891E-11 -142.57 -187.44 -133.40 -266.75 -141.47 -159.66
 4.4000  0.520265E+03  0.156845E-03  0.776607E+04  0.526989E-03  0.858474E+03  0.112486E-11 -143.63 -199.16 -126.19  -70.51 -144.38   84.20
 4.5000  0.535560E+03  0.633519E-04  0.787843E+04  0.196619E-03  0.890092E+03  0.820509E-12 -142.66 -210.65 -115.39  -90.66 -143.28 -156.63
 4.6000  0.553554E+03  0.166170E-03  0.792154E+04  0.558598E-03  0.896647E+03  0.319710E-11 -136.11   89.11 -115.11 -168.76 -134.63  -36.00
 4.7000  0.598202E+03  0.104859E-03  0.788411E+04  0.421478E-03  0.904742E+03  0.812991E-12 -130.90 -248.09 -106.22 -262.88 -128.20   72.71
 4.8000  0.629971E+03  0.199826E-03  0.826397E+04  0.311086E-03  0.906535E+03  0.129813E-11 -126.85  -78.77  -96.37 -227.26 -128.33  -61.92
 4.9000  0.617853E+03  0.232212E-03  0.870612E+04  0.457316E-03  0.914868E+03  0.693141E-12 -121.65  -86.59  -96.98 -268.97 -126.23 -139.34
 5.0000  0.622533E+03  0.208217E-04  0.799248E+04  0.125394E-03  0.103034E+04  0.345766E-12 -121.80  -77.47  -89.68 -260.48 -120.16   80.54
