           6
  3.3614700E-04  3.3614700E-04  3.3344098E-04  3.3344098E-04  3.2805002E-04
  3.2805002E-04  3.2001894E-04  3.2001894E-04  3.0940800E-04  3.0940800E-04
  2.9630709E-04  2.9630709E-04  2.8082394E-04  2.8082394E-04  2.6307307E-04
  2.6307307E-04  2.4321287E-04  2.4321287E-04  2.2138505E-04  2.2138505E-04
  1.9778407E-04  1.9778407E-04  1.7258091E-04  1.7258091E-04  1.4599800E-04
  1.4599800E-04  1.1823289E-04  1.1823289E-04  8.9517162E-05  8.9517162E-05
  6.0080809E-05  6.0080809E-05  3.0162109E-05  3.0162109E-05  0.0000000E+00
  0.0000000E+00 -3.0162109E-05 -3.0162109E-05 -6.0080809E-05 -6.0080809E-05
 -8.9517162E-05 -8.9517162E-05 -1.1823289E-04 -1.1823289E-04 -1.4599800E-04
 -1.4599800E-04 -1.7258091E-04 -1.7258091E-04 -1.9778407E-04 -1.9778407E-04
 -2.2138505E-04 -2.2138505E-04 -2.4321287E-04 -2.4321287E-04 -2.6307307E-04
 -2.6307307E-04 -2.8082394E-04 -2.8082394E-04 -2.9630709E-04 -2.9630709E-04
 -3.0940800E-04 -3.0940800E-04 -3.2001894E-04 -3.2001894E-04 -3.2805002E-04
 -3.2805002E-04 -3.3344098E-04 -3.3344098E-04 -3.3614700E-04 -3.3614700E-04
  2.2409800E-04  2.2229399E-04  2.1870002E-04  2.1334595E-04  2.0627200E-04
  1.9753806E-04  1.8721595E-04  1.7538204E-04  1.6214192E-04  1.4759004E-04
  1.3185605E-04  1.1505395E-04  9.7331998E-05  7.8821926E-05  5.9678106E-05
  4.0053874E-05  2.0108073E-05  0.0000000E+00 -2.0108073E-05 -4.0053874E-05
 -5.9678106E-05 -7.8821926E-05 -9.7331998E-05 -1.1505395E-04 -1.3185605E-04
 -1.4759004E-04 -1.6214192E-04 -1.7538204E-04 -1.8721595E-04 -1.9753806E-04
 -2.0627200E-04 -2.1334595E-04 -2.1870002E-04 -2.2229399E-04 -2.2409800E-04
  2.2409795E-04  2.2409804E-04  2.2229395E-04  2.2229404E-04  2.1869998E-04
  2.1870006E-04  2.1334592E-04  2.1334599E-04  2.0627196E-04  2.0627205E-04
  1.9753801E-04  1.9753810E-04  1.8721592E-04  1.8721599E-04  1.7538201E-04
  1.7538208E-04  1.6214189E-04  1.6214195E-04  1.4759001E-04  1.4759006E-04
  1.3185602E-04  1.3185608E-04  1.1505392E-04  1.1505396E-04  9.7331984E-05
  9.7332020E-05  7.8821911E-05  7.8821940E-05  5.9678096E-05  5.9678114E-05
  4.0053867E-05  4.0053881E-05  2.0108069E-05  2.0108077E-05  0.0000000E+00
