 
      1    900    350      1
    1  0.7470430E-01  0.4700000E-02 -0.9000000E-01  0.9980267E+00  0.6279125E-01  0.0000000E+00  0.5651151E-03
    1  0.7470430E-01  0.4700000E-02 -0.3000000E-01  0.9980267E+00  0.6279125E-01  0.0000000E+00  0.5651151E-03
    1  0.7352614E-01  0.1402585E-01 -0.9000000E-01  0.9822863E+00  0.1873859E+00  0.0000000E+00  0.5651122E-03
    1  0.7352614E-01  0.1402585E-01 -0.3000000E-01  0.9822863E+00  0.1873859E+00  0.0000000E+00  0.5651122E-03
    1  0.7118845E-01  0.2313050E-01 -0.9000000E-01  0.9510568E+00  0.3090164E+00  0.0000000E+00  0.5651145E-03
    1  0.7118845E-01  0.2313050E-01 -0.3000000E-01  0.9510568E+00  0.3090164E+00  0.0000000E+00  0.5651145E-03
    1  0.6772810E-01  0.3187040E-01 -0.9000000E-01  0.9048288E+00  0.4257755E+00  0.0000000E+00  0.5651147E-03
    1  0.6772810E-01  0.3187040E-01 -0.3000000E-01  0.9048288E+00  0.4257755E+00  0.0000000E+00  0.5651147E-03
    1  0.6319965E-01  0.4010770E-01 -0.9000000E-01  0.8443300E+00  0.5358235E+00  0.0000000E+00  0.5651155E-03
    1  0.6319965E-01  0.4010770E-01 -0.3000000E-01  0.8443300E+00  0.5358235E+00  0.0000000E+00  0.5651155E-03
    1  0.5767450E-01  0.4771245E-01 -0.9000000E-01  0.7705131E+00  0.6374242E+00  0.0000000E+00  0.5651118E-03
    1  0.5767450E-01  0.4771245E-01 -0.3000000E-01  0.7705131E+00  0.6374242E+00  0.0000000E+00  0.5651118E-03
    1  0.5123975E-01  0.5456475E-01 -0.9000000E-01  0.6845465E+00  0.7289693E+00  0.0000000E+00  0.5651184E-03
    1  0.5123975E-01  0.5456475E-01 -0.3000000E-01  0.6845465E+00  0.7289693E+00  0.0000000E+00  0.5651184E-03
    1  0.4399690E-01  0.6055655E-01 -0.9000000E-01  0.5877848E+00  0.8090172E+00  0.0000000E+00  0.5651151E-03
    1  0.4399690E-01  0.6055655E-01 -0.3000000E-01  0.5877848E+00  0.8090172E+00  0.0000000E+00  0.5651151E-03
    1  0.3606020E-01  0.6559330E-01 -0.9000000E-01  0.4817489E+00  0.8763094E+00  0.0000000E+00  0.5651155E-03
