Nb de periode :    21
 3.0000
  0.162748E+00  0.945874E-09  0.700988E-04 -0.337604E-08 -0.251459E+00  0.263678E-15
 -0.147338E-08  0.162701E+00  0.267988E-06  0.251430E+00 -0.640284E-08 -0.111315E-10
 -0.827946E-04 -0.237604E-06  0.272764E+01 -0.401214E-05 -0.128746E-04  0.976996E-14
 -0.158252E-09 -0.552688E-01  0.309548E-06 -0.854691E-01  0.873115E-10  0.394727E-11
  0.552667E-01  0.927685E-10  0.730641E-04  0.311411E-08 -0.854644E-01  0.152656E-15
  0.259404E-19 -0.101610E-11  0.472306E-17 -0.154872E-11  0.246487E-18  0.137118E-20
 3.1000
  0.194367E+00  0.144792E-08  0.394098E-04  0.121072E-07 -0.317709E+00  0.105471E-14
  0.349246E-09  0.194363E+00 -0.636792E-06  0.317732E+00 -0.128057E-07 -0.137637E-10
 -0.361074E-04 -0.100862E-05  0.221061E+01 -0.697747E-05 -0.819862E-04 -0.133227E-14
 -0.509317E-09 -0.661042E-01 -0.298256E-06 -0.108042E+00 -0.384171E-08  0.493357E-11
  0.661023E-01 -0.352884E-09 -0.763498E-05  0.419095E-08 -0.108032E+00 -0.693889E-17
  0.300697E-19 -0.122446E-11  0.435036E-17 -0.195395E-11  0.169407E-20  0.451734E-20
 3.2000
  0.232206E+00  0.814907E-09 -0.196300E-03  0.115251E-07 -0.405420E+00 -0.113798E-14
 -0.945874E-10  0.232202E+00  0.593718E-06  0.405484E+00  0.582077E-08 -0.184356E-10
 -0.557620E-04  0.296859E-07  0.126315E+01  0.161864E-05 -0.123471E-03 -0.754952E-14
  0.891305E-09 -0.786168E-01  0.263797E-06 -0.137188E+00 -0.387081E-08  0.577624E-11
  0.786180E-01  0.783984E-09 -0.621006E-04  0.378350E-08 -0.137168E+00 -0.277556E-15
  0.677626E-19 -0.139389E-11 -0.108420E-17 -0.248805E-11  0.626804E-19  0.827263E-20
 3.3000
  0.276290E+00 -0.146974E-08 -0.314936E-04  0.814907E-09 -0.514264E+00 -0.111022E-14
  0.283762E-09  0.276277E+00 -0.177138E-05  0.514289E+00  0.232831E-08 -0.211703E-10
 -0.293534E-04  0.572763E-06  0.308461E+00 -0.159908E-04 -0.109106E-03 -0.124345E-13
 -0.171713E-08 -0.924868E-01  0.783708E-06 -0.172358E+00  0.488944E-08  0.712689E-11
  0.924872E-01  0.400178E-10  0.117216E-04 -0.407454E-08 -0.172357E+00  0.499600E-15
  0.823740E-19 -0.168936E-11 -0.458075E-17 -0.312249E-11 -0.850421E-18  0.985268E-20
 3.4000
  0.330664E+00 -0.618456E-09 -0.533216E-03  0.139698E-08 -0.650962E+00  0.721645E-15
 -0.953150E-09  0.330672E+00  0.299187E-05  0.651134E+00  0.558794E-08 -0.262350E-10
 -0.246502E-04 -0.166590E-06 -0.716775E+00  0.339374E-05 -0.665188E-04  0.488498E-14
  0.523869E-09 -0.109362E+00 -0.294880E-06 -0.215303E+00 -0.477303E-08  0.901461E-11
  0.109348E+00 -0.196451E-09  0.684094E-04  0.547152E-08 -0.215303E+00  0.152656E-15
  0.148231E-20 -0.174277E-11  0.127394E-16 -0.380663E-11 -0.230732E-17  0.124776E-19
 3.5000
  0.393807E+00 -0.960426E-09 -0.212863E-03 -0.861473E-08 -0.803227E+00  0.177636E-14
 -0.215368E-08  0.393902E+00  0.160746E-05  0.803209E+00  0.465661E-08 -0.311256E-10
 -0.830088E-04 -0.225636E-05 -0.175952E+01 -0.453368E-05  0.129133E-03 -0.142109E-13
  0.996806E-09 -0.129945E+00 -0.248896E-06 -0.264365E+00  0.570435E-08  0.103899E-10
  0.129951E+00 -0.323780E-09  0.285991E-04 -0.250293E-08 -0.264324E+00  0.277556E-16
 -0.109479E-18 -0.221802E-11  0.837546E-17 -0.467801E-11 -0.731836E-18 -0.158908E-20
 3.6000
  0.453408E+00  0.371074E-08 -0.965372E-04  0.153668E-07 -0.980756E+00  0.199840E-14
  0.520959E-08  0.453426E+00  0.954140E-06  0.980882E+00 -0.884756E-08 -0.391512E-10
 -0.705272E-04  0.162481E-05 -0.306223E+01 -0.111498E-04  0.362396E-04 -0.124345E-13
 -0.432919E-09 -0.149868E+00  0.159722E-06 -0.325360E+00  0.552973E-08  0.124203E-10
  0.149886E+00  0.122236E-08 -0.111535E-04  0.552973E-08 -0.325378E+00  0.374700E-15
 -0.387518E-19 -0.260994E-11  0.136135E-16 -0.571724E-11  0.128410E-17  0.115460E-19
 3.7000
  0.525318E+00  0.117871E-08 -0.292003E-03  0.279397E-08 -0.121195E+01  0.166533E-15
  0.931323E-09  0.525324E+00 -0.144262E-05  0.121182E+01 -0.218861E-07 -0.450376E-10
 -0.105843E-03  0.708038E-06 -0.461862E+01 -0.140816E-05  0.979304E-04  0.257572E-13
  0.232831E-09 -0.172214E+00  0.664964E-06 -0.396804E+00 -0.213040E-07  0.147876E-10
  0.172228E+00  0.436557E-09  0.612400E-04  0.488944E-08 -0.396832E+00 -0.721645E-15
  0.302814E-19 -0.326026E-11  0.191091E-16 -0.701452E-11 -0.562430E-18  0.880522E-20
 3.8000
  0.592814E+00  0.160071E-08  0.832751E-03  0.253785E-07 -0.150518E+01 -0.943690E-15
  0.254659E-08  0.592918E+00 -0.295229E-06  0.150534E+01  0.274740E-07 -0.528802E-10
  0.167862E-04 -0.707805E-06 -0.633934E+01 -0.388548E-05 -0.148535E-03 -0.150990E-13
 -0.107684E-08 -0.190894E+00 -0.100583E-06 -0.484803E+00 -0.291038E-08  0.179565E-10
  0.190875E+00  0.120053E-08 -0.433847E-04  0.119908E-07 -0.484820E+00  0.166533E-15
  0.165171E-19 -0.343601E-11 -0.136745E-16 -0.841150E-11  0.623416E-17  0.128196E-19
 3.9000
  0.659942E+00 -0.474392E-08 -0.617042E-03 -0.242144E-07 -0.183399E+01  0.999201E-15
 -0.838190E-08  0.660034E+00 -0.493601E-06  0.183395E+01 -0.101980E-06 -0.640058E-10
  0.808015E-05 -0.293599E-06 -0.803342E+01  0.340492E-05 -0.112295E-03 -0.355271E-14
 -0.691216E-09 -0.210441E+00  0.500120E-06 -0.584302E+00  0.582077E-08  0.204752E-10
  0.210415E+00  0.186265E-08  0.766665E-05 -0.849832E-08 -0.584288E+00  0.471845E-15
 -0.310861E-18 -0.418716E-11 -0.374050E-16 -0.102963E-10  0.318484E-17  0.223221E-19
 4.0000
  0.734271E+00  0.227010E-08  0.334159E-03  0.838190E-08 -0.217927E+01 -0.177636E-14
  0.422006E-08  0.734413E+00  0.278000E-05  0.217927E+01  0.223517E-07 -0.767545E-10
 -0.482239E-04  0.139116E-05 -0.982821E+01  0.253320E-06 -0.380874E-04 -0.177636E-14
 -0.909495E-09 -0.235284E+00  0.797678E-06 -0.695301E+00  0.128057E-07  0.240017E-10
  0.235261E+00  0.172440E-08  0.600070E-04 -0.640284E-08 -0.695290E+00 -0.416334E-15
  0.265968E-18 -0.433213E-11 -0.409828E-16 -0.121251E-10 -0.166018E-17  0.915164E-19
 4.1000
  0.814401E+00  0.634464E-08  0.475407E-03  0.786968E-07 -0.255415E+01  0.666134E-15
  0.291038E-10  0.814476E+00 -0.262633E-06  0.255411E+01  0.162981E-07 -0.868292E-10
 -0.975505E-04  0.153435E-06 -0.115809E+02  0.399724E-05  0.148535E-03 -0.177636E-14
  0.858563E-09 -0.260510E+00 -0.100723E-05 -0.821670E+00 -0.244472E-07  0.276224E-10
  0.260470E+00  0.182627E-08  0.113316E-03  0.130385E-07 -0.821638E+00  0.693889E-15
 -0.830092E-19 -0.515104E-11  0.482470E-17 -0.141271E-10  0.683047E-17  0.616851E-19
 4.2000
  0.898438E+00  0.462751E-08 -0.126269E-02  0.162981E-06 -0.311914E+01 -0.233147E-14
 -0.110304E-07  0.898532E+00  0.114832E-04  0.311935E+01 -0.105705E-06 -0.100432E-09
  0.865012E-05 -0.163820E-05 -0.140704E+02  0.544265E-05 -0.768900E-05 -0.177636E-14
  0.279397E-08 -0.286866E+00 -0.515953E-06 -0.995015E+00 -0.165310E-07  0.329370E-10
  0.286846E+00  0.119326E-08 -0.962988E-04  0.325963E-08 -0.995053E+00  0.277556E-15
  0.116891E-18 -0.495032E-11  0.565411E-16 -0.166318E-10 -0.273761E-17  0.197210E-18
 4.3000
  0.994058E+00  0.564614E-08  0.161013E-02 -0.213739E-06 -0.378754E+01  0.133227E-14
  0.000000E+00  0.994160E+00  0.709854E-05  0.378722E+01  0.111759E-07 -0.118260E-09
 -0.182785E-03 -0.724802E-06 -0.166304E+02  0.542030E-05  0.194252E-03  0.115463E-13
 -0.596629E-09 -0.312967E+00  0.203494E-06 -0.118348E+01 -0.253785E-07  0.373799E-10
  0.312971E+00  0.261934E-09  0.174902E-03  0.104774E-07 -0.118362E+01 -0.111022E-15
  0.152466E-18 -0.442219E-11 -0.271593E-16 -0.198210E-10 -0.878204E-17  0.147652E-18
 4.4000
  0.105894E+01 -0.681030E-08 -0.240728E-02  0.111759E-07 -0.447617E+01 -0.111022E-14
 -0.942964E-08  0.105889E+01 -0.110641E-05  0.447591E+01  0.176951E-07 -0.138584E-09
 -0.104923E-03 -0.357628E-06 -0.193573E+02  0.708550E-05 -0.458956E-04  0.621725E-14
 -0.873115E-09 -0.333957E+00  0.539422E-05 -0.139140E+01  0.698492E-09  0.431121E-10
  0.333938E+00 -0.363798E-09 -0.111982E-03  0.195578E-07 -0.139151E+01 -0.111022E-15
  0.294767E-18 -0.728399E-11 -0.574627E-16 -0.234766E-10 -0.233103E-17  0.631639E-19
 4.5000
  0.114888E+01 -0.582077E-10 -0.108570E-03 -0.121072E-06 -0.521624E+01 -0.133227E-14
  0.109430E-07  0.114886E+01 -0.449270E-05  0.521528E+01  0.931323E-08 -0.162014E-09
 -0.139385E-03 -0.643078E-06 -0.219169E+02 -0.667945E-05 -0.231266E-04  0.621725E-14
  0.405998E-08 -0.354115E+00 -0.875443E-06 -0.161946E+01  0.209548E-08  0.482200E-10
  0.354134E+00 -0.152795E-08 -0.170916E-04 -0.291038E-07 -0.161965E+01 -0.388578E-15
  0.356601E-18 -0.570559E-11  0.140946E-17 -0.263826E-10  0.525025E-16  0.143778E-18
 4.6000
  0.122910E+01 -0.640284E-09  0.585437E-03 -0.113621E-06 -0.602494E+01  0.666134E-15
  0.121072E-07  0.122912E+01  0.127405E-05  0.602421E+01 -0.112690E-06 -0.178458E-09
