Nb de periode :    21
 3.0000
  0.318524E+01  0.343486E-07 -0.420064E-04 -0.543271E-09 -0.548831E+00 -0.119904E-13
 -0.295865E-07  0.318527E+01 -0.811492E-06  0.548845E+00  0.465661E-09  0.129753E-08
  0.223828E-03 -0.605142E-05  0.718904E+02 -0.745058E-07  0.200971E-02 -0.438168E-13
 -0.292062E-06  0.245403E+02  0.550412E-05  0.204746E+02  0.502914E-07  0.963278E-08
 -0.245411E+02  0.785367E-07 -0.369668E-03  0.723327E-07  0.204757E+02 -0.814164E-15
 -0.120505E-14  0.972006E-09 -0.174629E-15  0.104151E-10 -0.713839E-15  0.869770E-13
 3.1000
  0.313176E+01 -0.442836E-07  0.261011E-05  0.270384E-08 -0.513055E+00 -0.787900E-15
 -0.137128E-07  0.313183E+01 -0.917803E-06  0.513110E+00 -0.127681E-08  0.127686E-08
 -0.585491E-03 -0.295920E-07  0.386897E+02  0.741213E-05 -0.444843E-03 -0.584479E-13
  0.610476E-07  0.248568E+02 -0.133329E-04  0.206612E+02  0.180256E-08  0.976068E-08
 -0.248563E+02  0.425338E-07 -0.284929E-03 -0.167938E-06  0.206612E+02 -0.358136E-14
  0.177949E-14  0.937392E-09 -0.309452E-15 -0.134047E-10 -0.641008E-15  0.869620E-13
 3.2000
  0.307769E+01 -0.129421E-07 -0.171652E-03  0.727596E-09 -0.468574E+00 -0.402456E-14
  0.134378E-08  0.307773E+01  0.484870E-06  0.468603E+00 -0.800355E-08  0.125695E-08
 -0.410350E-03 -0.382250E-05  0.165314E+02 -0.688713E-05  0.142127E-02  0.799361E-13
 -0.349992E-06  0.258164E+02  0.941800E-06  0.212651E+02 -0.164437E-06  0.101121E-07
 -0.258166E+02  0.370774E-06  0.196902E-02 -0.849832E-07  0.212658E+02 -0.368455E-13
  0.111890E-14  0.894877E-09 -0.290566E-15 -0.455891E-10 -0.424465E-15  0.868919E-13
 3.3000
  0.303644E+01 -0.104509E-08 -0.179672E-04 -0.317496E-08 -0.430410E+00 -0.117414E-13
 -0.414068E-08  0.303653E+01  0.663497E-06  0.430483E+00 -0.235653E-07  0.124265E-08
 -0.145376E-02 -0.105007E-04  0.373360E+01 -0.389688E-05 -0.989220E-03 -0.968922E-14
  0.793035E-07  0.265938E+02 -0.218765E-04  0.218303E+02 -0.101599E-07  0.104164E-07
 -0.265947E+02  0.182560E-08 -0.209610E-02  0.221542E-06  0.218313E+02 -0.969595E-13
 -0.173472E-14  0.858904E-09  0.544072E-15 -0.754265E-10 -0.934385E-16  0.868688E-13
 3.4000
  0.297059E+01  0.273020E-07 -0.369680E-04 -0.246527E-07 -0.371503E+00  0.109226E-13
 -0.343682E-08  0.297071E+01  0.473331E-06  0.371598E+00  0.184895E-07  0.121759E-08
  0.720296E-04 -0.967891E-05 -0.157772E+02 -0.435640E-05  0.942875E-03  0.825483E-13
  0.739751E-07  0.273706E+02 -0.972739E-05  0.222767E+02 -0.134220E-06  0.107348E-07
 -0.273715E+02  0.284362E-07  0.430696E-03  0.884756E-07  0.222780E+02 -0.374210E-13
  0.322250E-14  0.812542E-09  0.475263E-15 -0.112751E-09 -0.839172E-15  0.868699E-13
 3.5000
  0.288523E+01 -0.201731E-07 -0.879083E-04 -0.256779E-07 -0.303441E+00 -0.201426E-14
  0.106520E-07  0.288529E+01  0.280461E-06  0.303485E+00  0.256779E-07  0.118576E-08
