 
      1    980    350      1
    1  0.9979871E-01  0.4481950E-02 -0.9000000E-01  0.9989930E+00  0.4486821E-01  0.0000000E+00  0.5383761E-03
    1  0.9979871E-01  0.4481950E-02 -0.3000000E-01  0.9989930E+00  0.4486821E-01  0.0000000E+00  0.5383761E-03
    1  0.9899521E-01  0.1340980E-01 -0.9000000E-01  0.9909509E+00  0.1342251E+00  0.0000000E+00  0.5383799E-03
    1  0.9899521E-01  0.1340980E-01 -0.3000000E-01  0.9909509E+00  0.1342251E+00  0.0000000E+00  0.5383799E-03
    1  0.9739465E-01  0.2222970E-01 -0.9000000E-01  0.9749272E+00  0.2225241E+00  0.0000000E+00  0.5383787E-03
    1  0.9739465E-01  0.2222970E-01 -0.3000000E-01  0.9749272E+00  0.2225241E+00  0.0000000E+00  0.5383787E-03
    1  0.9500990E-01  0.3087060E-01 -0.9000000E-01  0.9510565E+00  0.3090171E+00  0.0000000E+00  0.5383781E-03
    1  0.9500990E-01  0.3087060E-01 -0.3000000E-01  0.9510565E+00  0.3090171E+00  0.0000000E+00  0.5383781E-03
    1  0.9186020E-01  0.3926295E-01 -0.9000000E-01  0.9195279E+00  0.3930245E+00  0.0000000E+00  0.5383784E-03
    1  0.9186020E-01  0.3926295E-01 -0.3000000E-01  0.9195279E+00  0.3930245E+00  0.0000000E+00  0.5383784E-03
    1  0.8797090E-01  0.4733915E-01 -0.9000000E-01  0.8805945E+00  0.4738706E+00  0.0000000E+00  0.5383750E-03
    1  0.8797090E-01  0.4733915E-01 -0.3000000E-01  0.8805945E+00  0.4738706E+00  0.0000000E+00  0.5383750E-03
    1  0.8337330E-01  0.5503420E-01 -0.9000000E-01  0.8345722E+00  0.5508985E+00  0.0000000E+00  0.5383786E-03
    1  0.8337330E-01  0.5503420E-01 -0.3000000E-01  0.8345722E+00  0.5508985E+00  0.0000000E+00  0.5383786E-03
    1  0.7810445E-01  0.6228620E-01 -0.9000000E-01  0.7818367E+00  0.6234831E+00  0.0000000E+00  0.5383786E-03
    1  0.7810445E-01  0.6228620E-01 -0.3000000E-01  0.7818367E+00  0.6234831E+00  0.0000000E+00  0.5383786E-03
    1  0.7220675E-01  0.6903671E-01 -0.9000000E-01  0.7227932E+00  0.6910644E+00  0.0000000E+00  0.5383777E-03
    1  0.7220675E-01  0.6903671E-01 -0.3000000E-01  0.7227932E+00  0.6910644E+00  0.0000000E+00  0.5383777E-03
    1  0.6572765E-01  0.7523134E-01 -0.9000000E-01  0.6579400E+00  0.7530704E+00  0.0000000E+00  0.5383803E-03
    1  0.6572765E-01  0.7523134E-01 -0.3000000E-01  0.6579400E+00  0.7530704E+00  0.0000000E+00  0.5383803E-03
    1  0.5871935E-01  0.8082025E-01 -0.9000000E-01  0.5877789E+00  0.8090216E+00  0.0000000E+00  0.5383761E-03
    1  0.5871935E-01  0.8082025E-01 -0.3000000E-01  0.5877789E+00  0.8090216E+00  0.0000000E+00  0.5383761E-03
    1  0.5123830E-01  0.8575845E-01 -0.9000000E-01  0.5129066E+00  0.8584445E+00  0.0000000E+00  0.5383785E-03
